ID	Tweet ID	Valence	Arousal	Dominance	Category
213	['920673656510074881']	0.352252479241	0.853287102759	0.835274758908	anger
220	['862363528493137921']	0.587619970979	0.448171198342	0.628612748696	anger
231	['842279597886566400']	0.254654336242	0.836624939325	0.705488886261	anger
233	['936680515884802049']	0.1856009143	0.593655333193	0.224091657254	anger
239	['892667217778802688']	0.12775939752	0.739897805893	0.796526330154	anger
240	['864837142983450625']	0.360484437971	0.492319092516	0.789731818991	anger
243	['906416601192439809']	0.346898291155	0.399199222488	0.554317251083	anger
245	['844871585794187265']	0.156875030949	0.738101182207	0.164352839772	anger
265	['921448508875595776']	0.272142407655	0.419264896312	0.363787051429	anger
268	['861582698095292416']	0.449308249532	0.716547125897	0.956612465205	anger
272	['836475062513504256']	0.37877921538	0.244070080555	0.831754088487	anger
283	['889401852562997248']	0.0620254838808	0.820572284526	0.776901852657	anger
287	['850070957469421568']	0.227630711177	0.551844120309	0.221645988574	anger
295	['900823130897305601']	0.0739624336298	0.7694622529	0.70244079357	anger
297	['848897791153909764']	0.485294586974	0.856581602564	0.803638516415	anger
298	['879729778961649664']	0.578968713014	0.635723636573	0.762151325261	anger
300	['926525876879151105']	0.432232367461	0.407636908116	0.383942697073	anger
303	['946004694626897921']	0.321973771758	0.467005237927	0.601767026746	anger
310	['885042306516226048']	0.0791433060913	0.542649921244	0.349616775162	anger
311	['854620033774997505']	0.278663617476	0.21093127693	0.561939554704	anger
314	['913076412197818368']	0.246803119241	0.684828816383	0.236357720643	anger
321	['844507595419406340']	0.261412297557	0.425685346747	0.629841687065	anger
330	['895743944461561856']	0.465382529956	0.532052731218	0.466374136042	anger
341	['941801662032830465']	0.267810049838	0.798373161332	0.722586808177	anger
343	['942893652099194880']	0.214800181474	0.628141694292	0.400351863421	anger
352	['828569061374181377']	0.374828644219	0.338747975932	0.809566405706	anger
364	['836235978192871424']	0.294936506217	0.631934578144	0.392988137439	anger
365	['913803836548091906']	0.162885179292	0.610795595076	0.725453014783	anger
381	['882688373722361856']	0.173069345941	0.893789394431	0.722976049925	anger
409	['888113491420135427']	0.187374470455	0.492627296551	0.287436334225	anger
413	['854060157017444354']	0.415039461835	0.199600217614	0.409648169223	anger
420	['937720791822684160']	0.395974347813	0.375145888933	0.587480895994	anger
421	['922556172363812865']	0.0564650408098	0.583976994529	0.549627925169	anger
424	['861654217261494272']	0.0779417339214	0.68669510376	0.725587991686	anger
426	['899446556860055553']	0.298600054951	0.432945981279	0.550033681356	anger
428	['937979183011115008']	0.401288652876	0.479127464316	0.603043205173	anger
430	['882128426861309953']	0.31209278513	0.376622316567	0.672944226169	anger
434	['925299316276760576']	0.43472586793	0.225884228261	0.326056031937	anger
453	['868572366162583553']	0.300589266365	0.45566572466	0.648081455087	anger
459	['915664507250262016']	0.425914124664	0.560683682917	0.542612590345	anger
463	['902853068605313024']	0.443727649649	0.716930638746	0.613634299263	anger
478	['867766348016996352']	0.405312299436	0.263418846306	0.670325310697	anger
480	['939266600275935235']	0.239756536521	0.657465981901	0.698426606216	anger
482	['920910164366159872']	0.280307470849	0.352005085914	0.720457805338	anger
483	['863097039323881472']	0.221100884803	0.568374712152	0.310670793906	anger
503	['860614302813872128']	0.238171322664	0.958861410582	0.566295729751	anger
506	['838488330304122880']	0.448078020055	0.421534532735	0.7011148585	anger
517	['943162945625870338']	0.228164005529	0.635267766061	0.440052409496	anger
518	['910544123849043968']	0.144713432083	0.575622199611	0.406786320652	anger
521	['826011668790517760']	0.307088114985	0.757357521863	0.527437742589	anger
524	['816398410047700992']	0.212890911668	0.693723039226	0.294344111335	anger
529	['847318973192445953']	0.492619776407	0.717452052458	0.432248958339	anger
530	['825373156345012226']	0.391037592131	0.267514157801	0.790425612946	anger
539	['889054485695352832']	0.062348426988	0.684693015156	0.654642461728	anger
554	['832696033310236673']	0.399746132823	0.583643002851	0.832015025499	anger
561	['908655482725851136']	0.423074768141	0.561151882993	0.869095045624	anger
565	['923644334133608448']	0.585938866597	0.807903786387	0.864741983364	anger
569	['910390568378945536']	0.425773391313	0.200090541685	0.247118419504	anger
575	['921681419784675329']	0.293365724366	0.961795409498	0.554778972444	anger
576	['880337423456186369']	0.285399295744	0.31164962175	0.840999724254	anger
587	['912273683871420416']	0.165978932232	0.502892592503	0.0771198770348	anger
597	['888555192811225088']	0.433159806289	0.606564358704	0.73886892476	anger
598	['843733123640770562']	0.180199533701	0.36072576882	0.451260691606	anger
602	['861177586344497154']	0.168719691763	0.824120579429	0.762117788971	anger
603	['861149662937591808']	0.263954115589	0.363987429442	0.173600298499	anger
605	['823732394234703872']	0.164858571244	0.409150742133	0.272442788586	anger
608	['896032356255006720']	0.19941539082	0.316904815289	0.411787387058	anger
611	['891448008335904768']	0.423076781433	0.0674093650725	0.339391230393	anger
616	['925700323095842816']	0.537881304571	0.76774368207	0.714256550354	anger
620	['930061604938534912']	0.207482354938	0.601531632346	0.710693583043	anger
623	['843035570528010240']	0.217572191306	0.332056773101	0.268137877207	anger
624	['897890665484484609']	0.325487139717	0.402001389056	0.741676369503	anger
630	['942325909901725696']	0.215066956636	0.561007116585	0.496714188014	anger
639	['910429611498119168']	0.332092912326	0.807515915088	0.493595885405	anger
642	['926208118366900225']	0.447793637434	0.303823666147	0.609598328384	anger
646	['832857781048864768']	0.434488296716	0.265919757919	0.74493060557	anger
647	['862828940179668993']	0.276326159585	0.753684422268	0.768930785198	anger
651	['919848960919064577']	0.294358126687	0.755888556131	0.862212380389	anger
664	['938039629911068672']	0.0682218924146	0.826780917725	0.743515104615	anger
674	['922714020385382400']	0.0685633579445	0.676395455092	0.371379709693	anger
679	['851088604751331328']	0.322921343417	0.250921938828	0.239585299137	anger
682	['946853364620513280']	0.0726476863134	0.419733484896	0.403489042338	anger
689	['897337321695191041']	0.232553829012	0.443487478487	0.213707218206	anger
691	['942870685524877312']	0.375679866545	0.357757089304	0.678148402906	anger
700	['918153300532449282']	0.392468214654	0.36835805758	0.566107263859	anger
706	['819580843035389953']	0.33509687334	0.22561459327	0.716559646273	anger
708	['840925585593503746']	0.207979521437	0.34960484003	0.215713732887	anger
709	['937218283853541376']	0.212514019657	0.17842090807	0.199897452436	anger
713	['834816628810461185']	0.318914946669	0.239193334859	0.242186217301	anger
720	['830173109890203649']	0.314028194033	0.256445433054	0.309340838207	anger
727	['932583653301018624']	0.378347025967	0.298200805087	0.415621397657	anger
731	['831532141536215040']	0.35876155967	0.0781109483719	0.284968077265	anger
734	['830172085955735552']	0.150646962021	0.792764250098	0.672383982008	anger
738	['895862233493684224']	0.436062645098	0.210940938062	0.620244258143	anger
743	['929454985057918976']	0.325941123114	0.875478044868	0.610446571139	anger
755	['884514032992047105']	0.22475686572	0.343348715458	0.295970797111	anger
756	['876483069674479617']	0.134325800635	0.637920469492	0.348313378854	anger
757	['918953934965936128']	0.207851059013	0.698850917603	0.255393369613	anger
759	['918608978074132481']	0.356111633921	0.549951329001	0.558734634569	anger
768	['922051146440724480']	0.268999551161	0.278669807163	0.517322521196	anger
774	['913374208469733377']	0.333160298068	0.464522480889	0.544774308255	anger
775	['868204753641250816']	0.338471600935	0.352790586151	0.451192183624	anger
779	['899278062453477376']	0.391153815222	0.215875505063	0.717911959643	anger
781	['831437770044358656']	0.625668592073	0.787551476672	0.699399000767	anger
788	['843593222454743040']	0.37296564093	0.728977547749	0.89517759775	anger
791	['842443968256344068']	0.596568187294	0.464581452018	0.50290365108	anger
799	['898849153228300288']	0.193201788132	0.950130722754	0.954734042833	anger
802	['821381318160351234']	0.126593765832	0.639576455398	0.621876107452	anger
810	['936658907510005761']	0.290143058041	0.546303250376	0.607538294424	anger
813	['836607255680274432']	0.349467499596	0.737953640772	0.78373697264	anger
816	['835596103848443910']	0.305629413076	0.8310116454	0.820353768931	anger
822	['864206896751927297']	0.493030145313	0.486160377266	0.8238478328	anger
830	['939819715291164672']	0.328542600005	0.167821285613	0.336099151911	anger
834	['938414713192570881']	0.62364156947	0.153435973245	0.687785060734	anger
835	['930039249575010304']	0.302529836015	0.426434331363	0.56586659237	anger
836	['904287547131658242']	0.313926224784	0.833712650246	0.661292950354	anger
838	['815638497180745728']	0.0646309484997	0.547088139756	0.408621737926	anger
841	['853632126675283968']	0.538616273593	0.620366570487	0.721489651837	anger
854	['891268608394964995']	0.191524992263	0.762179493799	0.715469954454	anger
860	['822458456380674051']	0.412760439857	0.662851815625	0.84036286649	anger
865	['841384440140058624']	0.344494999203	0.457642372427	0.499160099264	anger
866	['933006121538859008']	0.242921479414	0.809733387848	0.857019837351	anger
867	['823598050593619970']	0.423767968048	0.259618276777	0.840837350475	anger
871	['930590636146864128']	0.257109092532	0.659406757899	0.681726823898	anger
873	['936978438501687296']	0.271386988667	0.368258583553	0.586583040068	anger
874	['891413427738071040']	0.173041454751	0.74691510977	0.630053241618	anger
880	['865080339844255744']	0.181928116898	0.636173478628	0.298269068274	anger
893	['882583477501210628']	0.375943785777	0.739647080003	0.668828343378	anger
902	['870297466402418688']	0.336220467869	0.291657209531	0.554552335753	anger
911	['872675294381056001']	0.191411566516	0.688723409784	0.501713366821	anger
912	['847517264006057985']	0.215740652796	0.685911656583	0.486136846763	anger
917	['932335603974311938']	0.363234519438	0.954884291378	0.952397091301	anger
921	['836128827025854464']	0.261480928012	0.646507755405	0.66531162588	anger
929	['912355420232192000']	0.331547488091	0.77484652084	0.722658685935	anger
932	['852514313818566659']	0.156650145455	0.5722672627	0.0679997667445	anger
937	['825041262696869891']	0.166460469949	0.414130568507	0.385911703785	anger
943	['886155466820259840']	0.20089186998	0.530081706261	0.469501655158	anger
947	['940142165312843776']	0.543401479629	0.381904276391	0.680077749771	anger
950	['828276029370335232']	0.209638057636	0.701916300041	0.348929309923	anger
953	['844299900158390276']	0.333809396232	0.181590759263	0.636433642601	anger
961	['913726073795481601']	0.359347672313	0.176221349242	0.550769463069	anger
962	['848530258051682304']	0.137640230668	0.717144952838	0.823904984105	anger
978	['863873627158175745']	0.14061550997	0.957944934806	0.327603174037	anger
981	['866545599889461249']	0.12184748715	0.85919087488	0.464339787985	anger
993	['900758683256332288']	0.269866785621	0.555100082194	0.295613230931	anger
994	['899376737125109762']	0.299660827188	0.25612913341	0.34104102707	anger
995	['842484976318906368']	0.213443215987	0.483142810621	0.687156575799	anger
997	['826913391029678082']	0.724209754907	0.459861762108	0.554467513936	anger
38	['863399249320579072']	0.300532898033	0.62892034569	0.20073775581	fear
45	['856614801967112193']	0.343531140254	0.536682894914	0.175946652558	fear
70	['884420113763622912']	0.270649602626	0.306813303684	0.21523501547	fear
83	['874283953208909824']	0.354643228696	0.755471140373	0.432048899476	fear
96	['938539265872580608']	0.0751801226477	0.563119815793	0.0730841114008	fear
107	['826909861141217281']	0.329842695005	0.39495357234	0.590949893393	fear
119	['942327650877673472']	0.442002098037	0.734677344487	0.240737043011	fear
123	['865470670301310976']	0.571012716447	0.435629986208	0.705399272546	fear
126	['860616917249396737']	0.495716210111	0.466689957076	0.649653178104	fear
166	['915536095781236737']	0.411099809756	0.241759319807	0.236435633353	fear
173	['921312844443996160']	0.250257842315	0.359561962393	0.14069168159	fear
189	['862599962647023618']	0.0758686916314	0.334280599741	0.0731135643891	fear
210	['877765786730999808']	0.406309759691	0.650702174085	0.281527317962	fear
217	['903302785516625920']	0.263468015656	0.394226051374	0.156985699805	fear
224	['936140050106060800']	0.287150079233	0.475211715932	0.48897944889	fear
241	['878548895936237568']	0.514065945767	0.37106260235	0.474191517034	fear
262	['819894808764354561']	0.292271204284	0.570786803778	0.0742973379556	fear
320	['830549835715481602']	0.531821780477	0.754696096743	0.527769350448	fear
329	['932332139730923522']	0.183758763959	0.581395395727	0.503154016848	fear
344	['912246983884144641']	0.312581224612	0.307553889957	0.417562265242	fear
348	['894842132367912960']	0.360823126791	0.620145806538	0.587420496383	fear
382	['875618632348213249']	0.350849907552	0.457816850187	0.351753779873	fear
385	['837613345423384576']	0.472060807154	0.46712745155	0.355106640885	fear
447	['881230532155232256']	0.185767666026	0.473713902	0.195889995612	fear
460	['893895088337813506']	0.298954439416	0.260523106805	0.278475801128	fear
493	['886578408670547968']	0.283285143315	0.631686298524	0.349115755291	fear
500	['906821304053104640']	0.326317144914	0.642794244991	0.33558121926	fear
537	['872711009122877440']	0.514172200621	0.285247596516	0.228374234539	fear
547	['846087692832133121']	0.38212855835	0.806072879527	0.314636277596	fear
619	['886140184118652931']	0.501874930293	0.542553972762	0.399597985285	fear
625	['910494421908688896']	0.210634639768	0.514646216683	0.259250163734	fear
627	['888367541176983553']	0.345844128229	0.69728640861	0.208747771013	fear
634	['898497794939518977']	0.422789838541	0.776177529518	0.342977661512	fear
655	['836571749789622273']	0.46746064122	0.517653197012	0.473337903731	fear
680	['934437454026891264']	0.850347229527	0.682589470092	0.720805080328	fear
681	['920245621222756352']	0.19736658692	0.456818979461	0.242578608603	fear
695	['906777829085515777']	0.241027975963	0.619767927533	0.218689447737	fear
724	['894896295290093568']	0.453589552006	0.800779502094	0.44239570443	fear
749	['866913331524898816']	0.417016786871	0.382452307133	0.456462771752	fear
758	['877550221684768768']	0.44165546796	0.38802255199	0.219157513228	fear
765	['906834557340721152']	0.385628735491	0.281540325493	0.462545957716	fear
773	['902915819277090816']	0.439109202454	0.631707920685	0.26179517453	fear
787	['900763589262401536']	0.356419587179	0.363554805963	0.182341929917	fear
812	['823456188750774272']	0.351001433043	0.428047299405	0.282309521617	fear
870	['905837969231286272']	0.130109196879	0.323982572051	0.175663815878	fear
886	['906940448211697664']	0.337161705239	0.717667223615	0.462028469466	fear
905	['845755026828136450']	0.27799512841	0.56453910781	0.284858524065	fear
926	['896488416552079361']	0.319330800945	0.568544129035	0.398272527126	fear
939	['884159212024197120']	0.51030943149	0.146336069098	0.361065153004	fear
955	['866735899694034944']	0.297642996056	0.307646036549	0.157759317181	fear
973	['836680803203547136']	0.208277696586	0.822589764855	0.231106660825	fear
0	['863072973514838018']	0.610476642704	0.278393761084	0.502864654501	joy
5	['897531312944300032']	0.479048729609	0.358491671725	0.492824916677	joy
6	['887921147765018624']	0.746952819977	0.795517134659	0.954448688195	joy
10	['827240829865623553']	0.68284833763	0.693552576557	0.632504080531	joy
12	['825426306452033536']	0.856715098057	0.736397563018	0.640163843634	joy
13	['827960408136888324']	0.498867504293	0.955441758791	0.728884782643	joy
14	['916666272460492801']	0.521766469115	0.483220162108	0.222028369254	joy
16	['900974982867693568']	0.730330181831	0.582873347214	0.493289379421	joy
17	['844823360760512512']	0.563332276215	0.428407395602	0.497139251541	joy
20	['892673563534258176']	0.712087062984	0.86412583505	0.528169427056	joy
21	['900777877167374337']	0.602790079771	0.647424151149	0.682590370635	joy
24	['931590436359110664']	0.40700006628	0.843193859852	0.58334121965	joy
26	['869105310761443329']	0.57185247973	0.627236963361	0.55391774786	joy
28	['881323794798915584']	0.866056401169	0.63956799949	0.572575176263	joy
29	['862919155531620352']	0.368521181924	0.170159700612	0.314086527691	joy
31	['943206044871942144']	0.815296312617	0.725426380194	0.627375100283	joy
33	['916599673992941569']	0.61770630548	0.361337015607	0.479304143593	joy
34	['907949687109554177']	0.75643467791	0.428782070071	0.665333435104	joy
35	['858101602913320960']	0.842849678839	0.653988266747	0.656137752195	joy
36	['903168997688041473']	0.679622630782	0.685152585214	0.587370559359	joy
37	['903592052822331392']	0.596444896497	0.166242407571	0.355931420052	joy
40	['916511672449282048']	0.691013013697	0.271940178691	0.398906945511	joy
41	['881218909285867520']	0.631615348867	0.249692731655	0.377697193094	joy
43	['889893328145219592']	0.95396374761	0.459547853877	0.731907084681	joy
44	['875968203897409537']	0.838244684051	0.751351879351	0.543736731501	joy
46	['862897553733496832']	0.701768113235	0.0729038179975	0.299103965066	joy
50	['929445539556491267']	0.597615430987	0.522703310856	0.544289836277	joy
54	['880882035690270721']	0.740459323869	0.301377818529	0.297007864302	joy
55	['849581573351624704']	0.528566973901	0.367543962473	0.808112630522	joy
58	['854732708890726401']	0.498614835744	0.617852945458	0.20479222293	joy
61	['892103908906192897']	0.597723411783	0.33978314461	0.357883703127	joy
66	['893117642122424320']	0.563372969168	0.483910238684	0.515963725703	joy
67	['865251766979395584']	0.59518653766	0.469325605452	0.486023162863	joy
69	['869137753342185473']	0.554943568633	0.306704388112	0.515746030015	joy
72	['937132563122085888']	0.671584410876	0.562633952623	0.589051073898	joy
74	['891618915851350016']	0.795441569966	0.62597097947	0.74677806911	joy
79	['853892903088902145']	0.629634150004	0.7314329874	0.756827068508	joy
82	['862371239750500353']	0.505675138605	0.758883139526	0.417753716267	joy
88	['907660776672038912']	0.651287953698	0.683916927357	0.534086263887	joy
92	['820565365243740160']	0.560918441204	0.33086870576	0.306924632261	joy
94	['862573267177140224']	0.767730391905	0.604688094463	0.657349755794	joy
97	['936267489037701120']	0.743095378571	0.572723025356	0.557704767205	joy
98	['844585217172160512']	0.658305468572	0.487754594238	0.527342799678	joy
101	['907273704115261440']	0.48760986749	0.34880105523	0.404472212935	joy
104	['894648729445289984']	0.796654118455	0.524814605797	0.556402758688	joy
106	['848247403580882944']	0.567588654677	0.709384797861	0.651926863009	joy
110	['913369341386780673']	0.67222414338	0.624431146416	0.490562991388	joy
115	['883015100025761792']	0.592478260649	0.712457054481	0.669754344477	joy
116	['944551267635990528']	0.497358802484	0.33938405109	0.652057081678	joy
117	['838412304031035392']	0.689666154692	0.617409027535	0.566612822057	joy
118	['866032213837709313']	0.445768355087	0.606031289571	0.282902978265	joy
120	['865689877387640834']	0.864832832595	0.549422727511	0.610500166954	joy
124	['829326592480575488']	0.585937918547	0.955437928853	0.677898469151	joy
125	['890860457283772416']	0.956183056251	0.601335629836	0.792131833546	joy
127	['903587627777052674']	0.755832410392	0.518214852983	0.568843612253	joy
129	['943793957435297796']	0.872807108428	0.301858598788	0.487051914334	joy
132	['930391887697141760']	0.643978970539	0.560193658548	0.560403861092	joy
138	['850694210969886720']	0.836011229009	0.891150143782	0.549572807013	joy
140	['938560234326503424']	0.683194087509	0.953416108907	0.955771472001	joy
142	['829396839409532930']	0.586936657222	0.591593272814	0.820131414134	joy
145	['925069069774217216']	0.630076383206	0.947630043251	0.448298932918	joy
150	['858996646738350081']	0.393813371307	0.210573283728	0.735195793899	joy
152	['858679737421623296']	0.655781420256	0.788544404835	0.703927460198	joy
153	['890249311770095616']	0.718173091494	0.751212836743	0.487565946559	joy
155	['878867381745070081']	0.772197792277	0.462703456688	0.584847453772	joy
156	['875013338614419456']	0.539718013522	0.313795786714	0.352832868952	joy
157	['917054499243675649']	0.836074521419	0.800076153009	0.561423346924	joy
158	['864251225675575297']	0.673362984905	0.654776015543	0.567108694515	joy
159	['911301440399867905']	0.383878427822	0.283382029562	0.421409291686	joy
162	['884092741625532416']	0.6532859644	0.214738629702	0.677899227974	joy
163	['859031395762659329']	0.565907646752	0.435888033885	0.444349887039	joy
165	['840860188227829760']	0.82269554296	0.734810632405	0.573116171006	joy
167	['914836250359730177']	0.0730567884892	0.522502226005	0.304680041324	joy
169	['911692652181114882']	0.530212365635	0.613508699699	0.458640807356	joy
170	['889936389751668736']	0.536955588244	0.537197843839	0.71236576993	joy
172	['885994089526812672']	0.872073615937	0.639645551521	0.649075289383	joy
174	['922518260377182208']	0.955642531843	0.953021951955	0.516163600921	joy
179	['916044687957307392']	0.644798932515	0.468452999053	0.695701976475	joy
180	['853270249453629441']	0.840432031662	0.616693991897	0.78805548239	joy
182	['875865678833758209']	0.47966500795	0.271388881387	0.452660123496	joy
186	['872516464246476800']	0.743380064532	0.415646290478	0.553585838556	joy
188	['885933753180278785']	0.487098290361	0.684268570022	0.452756392651	joy
191	['891803557934108674']	0.554997601273	0.197039987991	0.281517129423	joy
193	['901669382425849856']	0.381595969845	0.622241396317	0.39242160458	joy
194	['925634035979898880']	0.620598272594	0.450418498367	0.546051116267	joy
195	['876912867055980544']	0.590188264236	0.478148055143	0.838943169017	joy
196	['934556666061869056']	0.686053256557	0.526208171075	0.43208447504	joy
197	['890151422418972673']	0.628194802453	0.952882299767	0.695785917178	joy
203	['865884406677983233']	0.837009500017	0.498627960398	0.460705386856	joy
207	['892454553156816901']	0.743934824712	0.516443914027	0.679221881855	joy
209	['903721495599382528']	0.636032366955	0.737637963922	0.638892848198	joy
214	['920953925666254848']	0.725064858847	0.506011194183	0.4374892294	joy
215	['893355613857746946']	0.766657790424	0.521483902312	0.608739775649	joy
218	['920705125211131904']	0.786998177076	0.592088694892	0.541232513927	joy
219	['892059122430074880']	0.633327969047	0.801758522076	0.814617641559	joy
223	['826033916754669568']	0.946982977776	0.555037620862	0.674044904031	joy
227	['904794619338215425']	0.562913093488	0.523680619421	0.388194524286	joy
234	['867637753370091521']	0.516982337542	0.797660503697	0.517828068617	joy
236	['872561877771059200']	0.622296951857	0.561170055901	0.560978313593	joy
237	['893167348177408000']	0.56867850971	0.240607180884	0.298441293089	joy
242	['930178225531211780']	0.799570565187	0.882363225717	0.712909367193	joy
244	['840257124051636224']	0.968888122397	0.582081806867	0.673398022719	joy
246	['875222981668208640']	0.70825397513	0.685899119584	0.654726404567	joy
247	['869526328806191104']	0.678645919503	0.677988872129	0.95571522993	joy
248	['837921259728039938']	0.832509956119	0.83782078655	0.650334306393	joy
249	['823278321203036161']	0.521187223131	0.541335916204	0.441359647023	joy
250	['840208934594052096']	0.590391031807	0.764876776517	0.715169026426	joy
251	['867540321328144386']	0.531329885521	0.258575911774	0.490984894509	joy
253	['839923785918726144']	0.804955661937	0.646863933357	0.490810568484	joy
254	['883743334073864193']	0.694999557203	0.343125063014	0.415355959439	joy
255	['898669410789019648']	0.893227114114	0.958658638272	0.579330717999	joy
257	['885170378024378368']	0.730029162473	0.497192690209	0.515182313798	joy
259	['858565806069821442']	0.81858376668	0.577677170237	0.523151205775	joy
261	['829031233145491456']	0.753433111391	0.595108469999	0.762425471093	joy
263	['887888668899332096']	0.845113718126	0.656006999003	0.485707609011	joy
266	['873518133499363328']	0.439095883225	0.506182546551	0.502206237768	joy
267	['873111902519349250']	0.456446368931	0.642769349953	0.340283386332	joy
269	['838761974980886528']	0.460159529062	0.571607089789	0.666268838297	joy
271	['900313791698796550']	0.498367868475	0.517454350029	0.634853397392	joy
273	['858418537903398914']	0.55197368849	0.885652561251	0.796529113516	joy
275	['858590640434806785']	0.660205382874	0.961934593957	0.540353481484	joy
277	['888673693886537728']	0.361059066559	0.228124380649	0.383722324875	joy
279	['847904519849734145']	0.533490330438	0.677767514915	0.32724223923	joy
284	['819264087540568065']	0.876984705797	0.526505365103	0.790369158576	joy
286	['891506512035799040']	0.711883682367	0.63419848719	0.523945303055	joy
289	['885995301756170241']	0.517558107275	0.604348085671	0.450381351822	joy
290	['916112869414055936']	0.856214323071	0.853719501441	0.579528261313	joy
292	['923274798263951361']	0.66038923923	0.49957109547	0.405769039234	joy
294	['909022975470571521']	0.474109047269	0.493313918349	0.33606060092	joy
301	['902928413496893441']	0.639377343132	0.575261408637	0.626838962131	joy
304	['912148463739179008']	0.618873769025	0.407018564119	0.452855535936	joy
305	['855705163285352448']	0.873654571101	0.950807258864	0.628035270574	joy
306	['821770220759085057']	0.367386962371	0.225307934413	0.215445025493	joy
307	['903572239467065344']	0.87750763345	0.275041951275	0.730680830601	joy
308	['930862973547053057']	0.674525301542	0.439691532973	0.365682419438	joy
309	['928590440902905856']	0.810374543479	0.423132080146	0.754893896485	joy
312	['895731222441275397']	0.594931343806	0.655429149274	0.758346470419	joy
313	['898434045410918400']	0.67203869739	0.547098712749	0.541969599174	joy
317	['919969044610023424']	0.405659608198	0.417617517106	0.564353834906	joy
322	['875730156991778816']	0.68414191743	0.807319283577	0.489563521338	joy
323	['947518746847010817']	0.797744906883	0.328684935016	0.383117697218	joy
325	['919115118138613760']	0.519367900467	0.229891719337	0.486682630314	joy
326	['876107114732826624']	0.954040290949	0.458987700711	0.668531717865	joy
327	['821048810315120640']	0.523978738597	0.806213878977	0.61236598292	joy
331	['852112087077793792']	0.693593797594	0.520757094188	0.549390442077	joy
332	['888468168968216576']	0.674745092275	0.328419392534	0.460986388247	joy
333	['816754044203057152']	0.673354457799	0.57170160665	0.504217351972	joy
334	['904256416541790209']	0.808963207258	0.528345003999	0.583090109893	joy
337	['878623006767153153']	0.961017762689	0.889437170461	0.77457282184	joy
338	['839386792155561984']	0.851735402797	0.750900698244	0.705141599717	joy
340	['884018752366444544']	0.779163310284	0.363499726791	0.589848469536	joy
345	['878516414595956736']	0.548291791011	0.35435742346	0.305740778568	joy
346	['886430396149145600']	0.626626053287	0.953791080117	0.659138061649	joy
351	['822184279509757952']	0.629662394819	0.505916504016	0.438048177699	joy
358	['878160208417013761']	0.590847749755	0.322815545857	0.404667551817	joy
360	['869653416833843203']	0.706364037341	0.521359757664	0.628316525058	joy
362	['885056806384537600']	0.621616406303	0.452846228523	0.504753809076	joy
363	['920556755981041664']	0.510513145926	0.405398002446	0.527270765171	joy
367	['888427476979941376']	0.956301656351	0.825203356991	0.513980841699	joy
370	['841764323588476928']	0.624574946928	0.322731969445	0.498238372335	joy
374	['902244646381912064']	0.666106430064	0.703197000778	0.529038571802	joy
379	['918117559639134209']	0.460313056143	0.718097848791	0.389624357818	joy
384	['877464737138790402']	0.712910290744	0.551792005506	0.64811272298	joy
386	['894090207972253698']	0.69716045936	0.472031312427	0.399440901035	joy
387	['844134156183519232']	0.50397936105	0.265841434069	0.417635189063	joy
392	['891581360606982144']	0.790115366506	0.670907993356	0.731174734422	joy
394	['827807905026031617']	0.805461020691	0.760111436566	0.556004941323	joy
